frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
223,20.0,[42.10871303134843 0.7608539046920413 455.09152960319807 196.54704378542482],[187.97267150878906 119.19081115722656 303.2002258300781 194.4278106689453],0.7828984260559082,76A22222,0.9996828941997264
223,22.0,[595.5103086820249 171.40522325817145 953.7106789212229 413.1487877419655],[708.1146240234375 333.3750305175781 833.1739501953125 381.0711975097656],0.7560254335403442,61A13883,0.8124589966853539
224,20.0,[42.1106352430389 0.9064711905547114 455.11401224914584 196.583116671653],[187.96588134765625 119.27590942382812 303.14739990234375 194.37826538085938],0.7826923727989197,76A22222,0.9998770082886219
224,22.0,[595.6861509598417 171.56530903522517 953.6928027536345 412.96805208135845],[708.0908813476562 333.412109375 833.18603515625 381.004638671875],0.7556455135345459,61A13883,0.7559739584524449
225,20.0,[42.01656051695352 0.9929782505122375 455.11351275099963 196.58461258727033],[187.91690063476562 119.22633361816406 303.17401123046875 194.42178344726562],0.7827092409133911,76A22222,0.9997439385220824
225,22.0,[595.7365286922386 171.68958343895093 953.4374631388177 412.7087291618944],[708.1100463867188 333.4172058105469 833.2090454101562 381.07830810546875],0.7558691501617432,61A13883,0.6624763462590084
226,20.0,[42.09409197945297 1.0626387523682865 455.17868397864567 196.607603834797],[187.88705444335938 119.25515747070312 303.1960754394531 194.47525024414062],0.7824499011039734,76A22222,0.999993869116057
226,22.0,[595.8059187391416 170.82090936528112 953.4016168007445 412.1229196896049],[708.1284790039062 333.3801574707031 833.2432250976562 381.06097412109375],0.7558972835540771,61A13883,0.6252399821292959
227,20.0,[42.11719476381623 1.1207326517736647 455.2088772610068 196.64209730412082],[187.87960815429688 119.2434310913086 303.1818542480469 194.48989868164062],0.7822864055633545,76A22222,0.9997275179091946
227,22.0,[595.8876836237815 170.34764104503014 953.4142123003229 411.88259583122806],[708.111083984375 333.36468505859375 833.2498779296875 381.0459899902344],0.7558355927467346,61A13883,0.632177560694335
228,20.0,[42.08715314832256 1.1675975463491284 455.2162799875729 196.68088784937666],[187.8561248779297 119.17994689941406 303.1759033203125 194.48492431640625],0.7825255990028381,76A22222,0.9999940823642687
228,22.0,[595.9858368400498 168.76292252342577 953.5626691998166 411.24792771224986],[708.0385131835938 333.3117370605469 833.3220825195312 381.136962890625],0.7560977339744568,51A13883,0.55949863063358
229,20.0,[42.02349273146663 1.2174728731835671 455.21581453108683 196.75657719829152],[187.84498596191406 119.1965103149414 303.1824645996094 194.49148559570312],0.7824840545654297,76A22222,0.9999938158040033
229,22.0,[596.0570705228349 168.40882163811602 953.6581618883247 411.3700446692119],[708.0609130859375 333.2901306152344 833.2999877929688 381.0914001464844],0.7560572624206543,51A13883,0.5717573881075912
230,20.0,[41.98359288155254 1.2239857937771745 455.2001401423587 196.75882027452178],[187.88638305664062 119.27593231201172 303.15325927734375 194.47048950195312],0.7825978994369507,76A22222,0.9994630243651358
230,22.0,[596.0867067366901 168.3906276494251 953.6520806053052 411.64808411550075],[708.0640869140625 333.3328552246094 833.2710571289062 381.10748291015625],0.7557770013809204,51A13883,0.581060152964694
231,20.0,[41.975841161249406 1.2369366494807537 455.2156194192561 196.77371368863737],[187.89952087402344 119.2799301147461 303.1620178222656 194.4730224609375],0.7825688719749451,76A22222,0.9994630243651358
231,22.0,[596.1202002836206 168.31983329828745 953.6507800581065 411.7867674843069],[708.06787109375 333.322509765625 833.2777709960938 381.10650634765625],0.7558557391166687,51A13883,0.5965784442345302
232,20.0,[41.93239978174489 1.2717207080784476 455.2540446108254 196.83379228248702],[187.91065979003906 119.1942138671875 303.1752014160156 194.50942993164062],0.7823311686515808,76A22222,0.999561017494139
232,22.0,[596.2223314906678 168.62859293975043 953.7214989867437 411.8529593936429],[707.9855346679688 333.2616882324219 833.2341918945312 381.1876525878906],0.7558462023735046,61A13883,0.34059427314126917
233,20.0,[41.89150393000759 1.2895489271888323 455.28117295390007 196.87642104082025],[187.90097045898438 119.1756362915039 303.1719055175781 194.52293395996094],0.7824540734291077,76A22222,0.999561017494139
233,22.0,[596.2752404010565 168.67674386257 953.7516842268982 411.7813018109774],[707.982177734375 333.2464294433594 833.2376708984375 381.1888732910156],0.7558582425117493,61A13883,0.3184266861950036
234,20.0,[41.77154141802768 1.3006452848581915 455.24068345037426 196.92104764325478],[187.8932647705078 119.21154022216797 303.16778564453125 194.4733428955078],0.7824758887290955,76A22222,0.9995561658479485
234,22.0,[596.3600782060174 168.79127649251336 953.8553915667386 411.7632754843744],[707.9907836914062 333.25091552734375 833.242919921875 381.1779479980469],0.7559664845466614,61A13883,0.2884479019286802
235,20.0,[41.81486393243671 1.2989791503765105 455.32782703526277 196.9331957336015],[187.89419555664062 119.1489028930664 303.2015380859375 194.52584838867188],0.7827320098876953,76A22222,0.9995128207976464
235,22.0,[596.3509869331348 168.24891199491515 953.8186879217632 411.53848026916125],[707.9815063476562 333.2381591796875 833.1996459960938 381.17120361328125],0.7559194564819336,61A13883,0.33916880604697985
236,20.0,[41.548167591596865 1.296867474527943 455.26352285323514 196.9282835608841],[187.84632873535156 119.0899887084961 303.1538391113281 194.51345825195312],0.7830625772476196,76A22222,0.9996225958388827
236,22.0,[596.3168583135777 167.39876144293393 953.7837994743642 411.40141907307145],[708.011962890625 333.26947021484375 833.16796875 381.1505126953125],0.7557098865509033,61A13883,0.7471263320988357
237,20.0,[41.575319196916155 1.2868027377381708 455.33921011843256 196.90399994536136],[187.8560028076172 119.1340560913086 303.18084716796875 194.52015686035156],0.7827471494674683,76A22222,0.9995279622672469
237,22.0,[596.350368597132 166.24287100402603 953.9225424047281 411.2269332121864],[708.0107421875 333.2283935546875 833.15087890625 381.1815490722656],0.7557420134544373,61A13883,0.721962228295668
238,20.0,[41.4281266014527 1.2891137583546737 455.32816779946154 196.8867206757206],[187.88479614257812 119.05834197998047 303.16790771484375 194.50042724609375],0.782996416091919,76A22222,0.9999943489245257
238,22.0,[596.3363503855267 166.73345973234674 953.8915746584953 411.83333876276185],[708.0245361328125 333.28009033203125 833.2003173828125 381.15826416015625],0.755829930305481,61A13883,0.7406592997877038
239,20.0,[41.43770719171209 1.308285072843134 455.37734447304865 196.91072698051096],[187.87171936035156 119.04276275634766 303.15704345703125 194.50555419921875],0.7830744385719299,76A22222,0.9997124834240227
239,22.0,[596.3822186793316 166.60071696200185 953.9089864810794 411.84291400017054],[708.0147705078125 333.27655029296875 833.1840209960938 381.1579895019531],0.7558598518371582,61A13883,0.7647170102753001
240,20.0,[41.47186678031517 1.312622029502677 455.43397499478067 196.915161091421],[187.8245391845703 119.06155395507812 303.1409606933594 194.50698852539062],0.7830931544303894,76A22222,0.999993602555785
240,22.0,[596.3826138952782 167.3693754569377 953.7868796322005 412.135168380288],[708.015625 333.2859802246094 833.1060791015625 381.1364440917969],0.7556983232498169,61A13883,0.7565189646820267
241,20.0,[41.565123929271834 1.3175494721761538 455.4973481982868 196.92030823116198],[187.82601928710938 119.09147644042969 303.1452331542969 194.50991821289062],0.7828758358955383,76A22222,0.9999936558678401
241,22.0,[596.442550829976 167.08215009840032 953.778509785559 411.88301587991714],[708.0037231445312 333.3084411621094 833.08935546875 381.1585693359375],0.7556191086769104,61A13883,0.779106184479741
242,20.0,[41.53557759948902 1.3208203743788403 455.4965318077749 196.9354761647764],[187.85360717773438 119.10578918457031 303.14599609375 194.5035400390625],0.7827996611595154,76A22222,0.9997048595436847
242,22.0,[596.4530868653469 167.24351555259568 953.7375806262769 411.9261977162016],[708.004150390625 333.30621337890625 833.133544921875 381.16448974609375],0.7557507157325745,61A13883,0.7997988359354556
243,20.0,[41.40789258197893 1.3340132254716366 455.46716591527263 196.96706731139548],[187.8683319091797 119.13872528076172 303.13092041015625 194.4978485107422],0.7830179333686829,76A22222,0.999540597909535
243,22.0,[596.4837130743585 167.96994647589747 953.7382842806605 412.1834984419736],[708.0220947265625 333.23992919921875 833.1759033203125 381.1991882324219],0.755827009677887,61A13883,0.7496305205251981
244,20.0,[41.352056166132 1.358462544118268 455.4827957472948 197.04959228388526],[187.831787109375 119.0876693725586 303.1852111816406 194.54608154296875],0.7827406525611877,76A22222,0.999994402236576
244,22.0,[596.5433368010719 166.38189776511007 953.9074311437327 411.4890768772677],[708.001220703125 333.20074462890625 833.1854858398438 381.252197265625],0.7561570405960083,61A13883,0.7197795855299095
245,20.0,[41.34071637854015 1.3533791044974066 455.4937957463762 197.07636349609885],[187.83493041992188 119.10126495361328 303.18792724609375 194.53823852539062],0.7827854156494141,76A22222,0.9999941356763207
245,22.0,[596.5524561101508 166.0721442442181 953.9883886513558 411.5036042791347],[707.9900512695312 333.1972961425781 833.1924438476562 381.2347717285156],0.7560126781463623,61A13883,0.4093327949843214
246,20.0,[41.36441460443598 1.3467065319683371 455.52190979496646 197.0980377513706],[187.85926818847656 119.13480377197266 303.17010498046875 194.51513671875],0.7828287482261658,76A22222,0.9999942956124749
246,22.0,[596.5603092122043 165.62150934185843 954.0471988671371 411.3966213183346],[707.9966430664062 333.19305419921875 833.1857299804688 381.2459716796875],0.7561665773391724,61A13883,0.4751814613891297
247,20.0,[41.35417732265367 1.3369849439133645 455.5323917709387 197.1116578539489],[187.832763671875 119.12041473388672 303.1803283691406 194.51803588867188],0.7828402519226074,76A22222,0.9999942956124749
247,22.0,[596.5605006917949 165.76900728944753 954.077654337915 411.5946816548723],[707.99462890625 333.1894226074219 833.188232421875 381.261962890625],0.7562206983566284,61A13883,0.3996408481796383
248,20.0,[41.34861681142502 1.330115289782455 455.54967579927836 197.1285519812011],[187.83895874023438 119.12956237792969 303.1740417480469 194.52835083007812],0.7827650308609009,76A22222,0.9999939757401635
248,22.0,[596.553240376598 165.60079591598367 954.0915256208951 411.5795689751966],[707.99560546875 333.1899719238281 833.1835327148438 381.25286865234375],0.7561694383621216,61A13883,0.44043780784476916
249,20.0,[41.331568658749006 1.324247300465828 455.56136045517786 197.14529939727495],[187.84619140625 119.13358306884766 303.17791748046875 194.53134155273438],0.782711386680603,76A22222,0.9999944555486261
249,22.0,[596.5504971453773 165.7403388852602 954.0931705734653 411.7091101859266],[707.9984741210938 333.1953125 833.177490234375 381.25347900390625],0.7561646699905396,61A13883,0.42861339804099047
250,20.0,[41.31117228929665 1.3184193547645293 455.5744038912277 197.16214888617301],[187.83984375 119.12838745117188 303.1744689941406 194.52188110351562],0.782759428024292,76A22222,0.999994402236576
250,22.0,[596.5512188609598 165.75413765500687 954.0904885116361 411.7288235275646],[708.0042114257812 333.19287109375 833.184814453125 381.250244140625],0.7562161087989807,61A13883,0.737793049858864
251,20.0,[41.29762196967269 1.3112275682109242 455.5945125364108 197.17500609114296],[187.8357391357422 119.12367248535156 303.1791687011719 194.53366088867188],0.7828555703163147,76A22222,0.9999938158040033
251,22.0,[596.5558564762737 165.62083238795 954.0944864659918 411.68185628001936],[707.9974975585938 333.191650390625 833.1809692382812 381.2506103515625],0.756183385848999,61A13883,0.399293835484599
252,20.0,[41.28511628412471 1.3027793769717846 455.6123195315482 197.18214828869583],[187.8482208251953 119.13075256347656 303.1748046875 194.52862548828125],0.7827372550964355,76A22222,0.9999941889883724
252,22.0,[596.5579525302152 165.7315601902041 954.0785321504262 411.7601682626808],[707.9972534179688 333.1955261230469 833.1784057617188 381.25152587890625],0.7561634182929993,61A13883,0.4409094446912473
253,20.0,[41.26961265372077 1.3007183461252652 455.6282866407199 197.20322699953857],[187.83950805664062 119.12714385986328 303.1778869628906 194.52528381347656],0.7826929092407227,76A22222,0.9999942423004239
253,22.0,[596.5680588664852 165.73213216406722 954.0785855320062 411.75823869848034],[708.002685546875 333.1932373046875 833.185302734375 381.2521057128906],0.7561928629875183,61A13883,0.7405450359193411
254,20.0,[41.25202432647421 1.2938501701163005 455.6458624790678 197.21626846014357],[187.83934020996094 119.13482666015625 303.1720275878906 194.52618408203125],0.7828010320663452,26A22222,0.9993947803845256
254,22.0,[596.5721900693812 165.6417359163095 954.0721695000501 411.71328525924946],[708.0003662109375 333.1929931640625 833.1802978515625 381.24871826171875],0.7561852931976318,61A13883,0.7342002642154343
255,20.0,[41.28070476285768 1.2657708815647624 455.68296249140315 197.18657175671012],[187.81578063964844 119.12472534179688 303.1765441894531 194.55982971191406],0.782819390296936,76A22222,0.9999941356763207
255,22.0,[596.5878580958864 166.82619532363336 954.0621379943306 412.1987985604495],[707.9732666015625 333.2306213378906 833.2159423828125 381.26593017578125],0.7561339735984802,61A13883,0.4273209566287921
256,20.0,[41.51046400012754 1.2664997070601487 455.84619855784683 197.2290165165812],[187.75054931640625 119.17621612548828 303.1809387207031 194.44692993164062],0.7831038236618042,76A22222,0.9996815080353326
256,22.0,[596.6770180837477 166.92568356019132 954.226468483655 411.98616516906617],[708.0966186523438 333.1881103515625 833.2924194335938 381.1599426269531],0.756276547908783,51A13883,0.8435422840036202
257,20.0,[41.53467426608552 1.2515936813664723 455.8535895448482 197.22725565453942],[187.82696533203125 119.14507293701172 303.1735534667969 194.5196990966797],0.7832077741622925,26A22222,0.9994753402124245
257,22.0,[596.6901615594941 166.49103867508467 954.3470923279706 411.6888375317728],[707.994384765625 333.1576232910156 833.237548828125 381.2506103515625],0.7564113736152649,61A13883,0.4197707892465517
258,20.0,[41.50469364699879 1.2370666926236566 455.8401409790364 197.21157888368668],[187.7891387939453 119.16319274902344 303.1977844238281 194.55276489257812],0.7829678654670715,76A22222,0.9995094086317448
258,22.0,[596.6424393008616 166.50430962150944 954.3119355017437 411.6692483921277],[707.9915771484375 333.1747131347656 833.2503051757812 381.2361145019531],0.756286084651947,61A13883,0.3967470473759436
259,20.0,[41.48966009201655 1.236816281373521 455.8458456378353 197.22623332149533],[187.7792510986328 119.10401916503906 303.2110595703125 194.5585479736328],0.7831822037696838,26A22222,0.9995226840819742
259,22.0,[596.6066932309934 166.37042594672062 954.2161815971817 411.54362648404754],[707.9927978515625 333.18365478515625 833.2603149414062 381.2292175292969],0.7562437653541565,61A13883,0.4070776679199873
260,20.0,[41.44116679013328 1.2310283358492171 455.8551448950541 197.2341052715148],[187.77345275878906 119.13094329833984 303.19842529296875 194.53736877441406],0.7831517457962036,26A22222,0.9995226840819742
260,22.0,[596.6180006907409 166.0800258205569 954.1663982911684 411.3805948125229],[708.008544921875 333.2135925292969 833.2476196289062 381.20684814453125],0.7562434673309326,61A13883,0.5071594626885793
261,20.0,[41.40356188848705 1.2403334742624992 455.85311376749337 197.2683509021502],[187.84219360351562 119.16649627685547 303.1303405761719 194.48573303222656],0.7835654616355896,76A22222,0.9996555973822181
261,22.0,[596.5826239261357 167.07009541086973 953.9968422209506 411.7961150883824],[708.0203857421875 333.2236022949219 833.3226928710938 381.2519226074219],0.7560666799545288,61A13883,0.44485059009203487
262,20.0,[41.387883228750496 1.2398664721893482 455.86949902655874 197.30046201406356],[187.84353637695312 119.15725708007812 303.1572570800781 194.50900268554688],0.7832313179969788,76A22222,0.9996555973822181
262,22.0,[596.5730656586833 167.91202117520982 953.8833107169722 412.061779985945],[708.02978515625 333.23016357421875 833.2913818359375 381.2286376953125],0.7560405731201172,61A13883,0.5273394281141378
263,20.0,[41.41490935549675 1.2326272952952877 455.88926128324545 197.32021811368773],[187.85890197753906 119.17027282714844 303.15753173828125 194.50572204589844],0.7834168076515198,76A22222,0.9995561658479485
263,22.0,[596.604274444748 168.0028302012381 953.8516078546588 411.946331621319],[708.0352172851562 333.234130859375 833.2677001953125 381.24310302734375],0.7559674978256226,61A13883,0.6530910607985294
264,20.0,[41.391621835181695 1.2177683785423454 455.8747748590058 197.32308430108452],[187.86192321777344 119.15155792236328 303.18023681640625 194.51560974121094],0.7831855416297913,76A22222,0.9995304147562543
264,22.0,[596.6594568942011 168.43411173385064 953.8997033913791 411.96362908797664],[708.0491333007812 333.2497253417969 833.23095703125 381.21417236328125],0.7559571266174316,61A13883,0.5398584547158963
265,20.0,[41.39602879487467 1.2113574382138381 455.8895324411963 197.33822047410686],[187.85008239746094 119.18535614013672 303.1712341308594 194.50437927246094],0.7830681204795837,26A22222,0.9995304147562543
265,22.0,[596.6904375687711 168.82841311295263 953.9269523316882 411.9634669031891],[708.04541015625 333.248291015625 833.2880249023438 381.2232971191406],0.7561068534851074,61A13883,0.6513437763410473
266,20.0,[41.40003307885888 1.2011473816371563 455.8997819209941 197.3434397620569],[187.84896850585938 119.17532348632812 303.1778259277344 194.50979614257812],0.7830946445465088,26A22222,0.9995304147562543
266,22.0,[596.7019295284924 169.10506217972465 953.9324295415329 411.91402651011765],[708.0442504882812 333.2486267089844 833.2872314453125 381.2241516113281],0.7561478018760681,61A13883,0.7013738422005104
267,20.0,[41.40030317440508 1.1938511176361715 455.9097132269309 197.35290531835497],[187.84959411621094 119.17765045166016 303.1793212890625 194.51231384277344],0.7830154299736023,26A22222,0.9995304147562543
267,22.0,[596.7063121601589 169.10810335624225 953.9309734376891 411.7762585446708],[708.0418701171875 333.2490539550781 833.2791137695312 381.2154235839844],0.7560875415802002,61A13883,0.6890657242657469
268,20.0,[41.389542672916065 1.187430048096175 455.9190640981159 197.36285308076134],[187.85191345214844 119.18102264404297 303.164794921875 194.50637817382812],0.7830924987792969,26A22222,0.9995304147562543
268,22.0,[596.7100585669855 169.25007623283992 953.920085190319 411.74997455517325],[708.0432739257812 333.2491149902344 833.2861938476562 381.22198486328125],0.7560820579528809,61A13883,0.6411499568154483
269,20.0,[41.379459859549684 1.1794837920150343 455.93118507847487 197.36841871961872],[187.8472900390625 119.1734619140625 303.1745300292969 194.508544921875],0.7830902338027954,26A22222,0.9995304147562543
269,22.0,[596.7168899274899 169.35007158477464 953.9154065726303 411.70438783077003],[708.0426025390625 333.25079345703125 833.2848510742188 381.2196960449219],0.7561265230178833,61A13883,0.664900577042852
270,20.0,[41.375877809826676 1.1727847165256122 455.9417599882411 197.37556907744175],[187.84799194335938 119.1684341430664 303.1809387207031 194.51181030273438],0.7830571532249451,26A22222,0.9995304147562543
270,22.0,[596.7257563845419 169.30645623828644 953.9167336981659 411.6123537145282],[708.0447998046875 333.2471618652344 833.2814331054688 381.21820068359375],0.7561333179473877,61A13883,0.6810262649050346
271,20.0,[41.35905119371151 1.1677341928386653 455.94918062843817 197.3854969447575],[187.8524627685547 119.18016052246094 303.171142578125 194.50515747070312],0.7831019163131714,26A22222,0.9995304147562543
271,22.0,[596.7315334528305 169.42159937900954 953.9072070454492 411.6234349995492],[708.0420532226562 333.2472839355469 833.2886962890625 381.2232360839844],0.7560926675796509,61A13883,0.6687808342480717
272,20.0,[41.344978468177516 1.1602782601296155 455.9615953760116 197.38985845149693],[187.84942626953125 119.17166137695312 303.1735534667969 194.50975036621094],0.7831354737281799,26A22222,0.9995304147562543
272,22.0,[596.7289176355577 169.37703052144929 953.8906059119662 411.5604083342318],[708.0405883789062 333.2518005371094 833.2830200195312 381.2183532714844],0.7561121582984924,61A13883,0.7036602259052808
273,20.0,[41.33991801456912 1.1544423250461762 455.97824495164537 197.39755584618274],[187.84690856933594 119.17288208007812 303.17950439453125 194.51004028320312],0.7830257415771484,76A22222,0.9999940290522162
273,22.0,[596.7405682687745 169.3993254177653 953.8943514737198 411.54233656549707],[708.0443115234375 333.25091552734375 833.2789306640625 381.2134094238281],0.7560898065567017,61A13883,0.6805278251832061
274,20.0,[41.325043276577304 1.149305524465177 455.9866037674617 197.40589979986305],[187.85231018066406 119.18585968017578 303.1707458496094 194.5052490234375],0.7830561399459839,26A22222,0.9995304147562543
274,22.0,[596.7545959242898 169.52943516693102 953.8985880632883 411.5756401256796],[708.045654296875 333.24542236328125 833.2909545898438 381.22711181640625],0.7561178803443909,61A13883,0.6370439744392878
275,20.0,[41.30631910314651 1.142405761589302 455.9951315786621 197.4099072904632],[187.85015869140625 119.17841339111328 303.1762390136719 194.51025390625],0.7830836176872253,26A22222,0.9995304147562543
275,22.0,[596.7553541395764 169.54224587480002 953.8915849605858 411.54937838680047],[708.0405883789062 333.2502136230469 833.2848510742188 381.220703125],0.7561131119728088,61A13883,0.7232753419281227
276,20.0,[41.30032140216906 1.1367249722131305 456.0113214399854 197.4165749258368],[187.8486328125 119.17037200927734 303.1744384765625 194.512451171875],0.7830619812011719,26A22222,0.9995304147562543
276,22.0,[596.7532766969896 169.40124553796443 953.8806044278303 411.47408320451893],[708.0425415039062 333.250732421875 833.2767944335938 381.2131652832031],0.756083071231842,61A13883,0.6387611398839805
277,20.0,[41.2860983721433 1.1320702256284534 456.0245089976481 197.42531321015758],[187.8503875732422 119.18097686767578 303.167236328125 194.50387573242188],0.7830693125724792,26A22222,0.9995304147562543
277,22.0,[596.7635403553287 169.52422704173483 953.8748143494298 411.52770541895364],[708.0442504882812 333.2477722167969 833.2883911132812 381.22247314453125],0.7560963034629822,61A13883,0.6924460953934461
278,20.0,[41.236776063183186 1.1106602533640881 456.0128811629818 197.3992736766623],[187.8283233642578 119.18310546875 303.2413635253906 194.5233154296875],0.7824982404708862,76A22222,0.9995304147562543
278,22.0,[596.7289191853441 168.28013586755702 953.828477979013 410.927667962046],[708.0196533203125 333.2276611328125 833.2266235351562 381.2614440917969],0.756061851978302,61A13883,0.6594977696495793
279,20.0,[41.21069645665844 1.1025034261643611 456.02233357590137 197.39289890681846],[187.8406982421875 119.1856689453125 303.2474365234375 194.52381896972656],0.7824342846870422,76A22222,0.9999942956124749
279,22.0,[596.7310282257545 167.9920943596374 953.8064556524791 410.97842249976196],[708.0225219726562 333.23736572265625 833.2911987304688 381.23370361328125],0.7561631798744202,61A13883,0.6525313318558841
280,20.0,[41.18300277186998 1.0998824129784168 456.0319985014961 197.39603649842627],[187.82980346679688 119.20050811767578 303.2426452636719 194.52540588378906],0.7823846936225891,76A22222,0.9999940290522162
280,22.0,[596.7355970623922 167.63368251411674 953.8076889306786 410.99222143297396],[708.0223388671875 333.24993896484375 833.2716674804688 381.2170104980469],0.7560550570487976,61A13883,0.6200455835583251
281,20.0,[41.160157320228535 1.0971349780682544 456.0460225196582 197.40065305985854],[187.8297119140625 119.19469451904297 303.24456787109375 194.5194854736328],0.7824424505233765,76A22222,0.9995304147562543
281,22.0,[596.7338665890443 167.18110369202947 953.7982442008126 410.95513458156717],[708.0178833007812 333.2449951171875 833.2869873046875 381.2232360839844],0.7560951709747314,61A13883,0.7121371737717681
282,20.0,[41.13732933312599 1.0913053050476833 456.05754978029387 197.39922184822925],[187.8301544189453 119.1980209350586 303.2440490722656 194.5189666748047],0.7824127078056335,76A22222,0.9995304147562543
282,22.0,[596.742810847533 167.3702528338241 953.7944187260451 411.1803625868863],[708.0192260742188 333.2439880371094 833.2858276367188 381.2231750488281],0.756094217300415,61A13883,0.6692046338698903
283,20.0,[41.11919710960075 1.0871166681788225 456.0687442178558 197.40037097921896],[187.83056640625 119.19935607910156 303.2413024902344 194.5221405029297],0.7824013233184814,76A22222,0.9995304147562543
283,22.0,[596.7558592818727 167.39389982494805 953.8020311173536 411.2592275463257],[708.0188598632812 333.24383544921875 833.2858276367188 381.2247314453125],0.7561243176460266,61A13883,0.6908557294298612
284,20.0,[41.105000854368 1.0851179548918708 456.0808899516212 197.40863189606023],[187.83103942871094 119.19600677490234 303.2468566894531 194.52435302734375],0.7823988199234009,76A22222,0.9999942956124749
284,22.0,[596.7578690360957 167.09509704561208 953.7996649834121 411.18703933688744],[708.0193481445312 333.2439270019531 833.2874145507812 381.222412109375],0.7560932636260986,61A13883,0.6320360791294348
285,20.0,[41.09007387016041 1.0806641457322854 456.09539043301356 197.41266694790426],[187.83192443847656 119.19796752929688 303.2460021972656 194.5198211669922],0.7824094891548157,76A22222,0.9995304147562543
285,22.0,[596.7552084908532 167.1398877843011 953.7827823500616 411.27321086546954],[708.01611328125 333.24676513671875 833.2838134765625 381.2221374511719],0.756089985370636,61A13883,0.6410496329363999
286,20.0,[41.07607671223241 1.074898815120747 456.10774442473655 197.41353881645844],[187.8286590576172 119.19926452636719 303.2386169433594 194.518798828125],0.7824079990386963,76A22222,0.9995304147562543
286,22.0,[596.7668412348418 167.3198039987485 953.7862644669207 411.3769996384922],[708.02099609375 333.2446594238281 833.2857055664062 381.222412109375],0.7560949325561523,61A13883,0.6384689710274141
287,20.0,[41.06531190244809 1.0715510842820777 456.11906687415456 197.42077306529941],[187.8310546875 119.19493103027344 303.2444763183594 194.5224609375],0.7824316024780273,76A22222,0.9999945088606758
287,22.0,[596.7734617942083 167.06951457898174 953.7867933949572 411.27383003204204],[708.0191650390625 333.24169921875 833.2879028320312 381.2229919433594],0.7561195492744446,61A13883,0.6323440497578313
288,20.0,[41.053344024348036 1.067145846367211 456.12915480101003 197.42569273193197],[187.83200073242188 119.198974609375 303.2493591308594 194.5244903564453],0.7823730707168579,76A22222,0.9995304147562543
288,22.0,[596.7750809492891 167.1819226196422 953.7792898232851 411.35562588974204],[708.0181274414062 333.2464904785156 833.2850341796875 381.2240905761719],0.7560924291610718,61A13883,0.6744637933164412
